date               ,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery
2018-12-18 00:00:01,21.500     ,10.0            ,90.0         ,                   ,                ,0                 ,2.1         ,81.0   ,0          ,1      ,        ,-0.8        ,1023.6     ,0          ,23.47
2018-12-19 00:00:01,21.560     ,11.9            ,90.0         ,                   ,                ,0                 ,5.0         ,99.0   ,0          ,1      ,315.0   ,4.8         ,1021.5     ,1          ,23.38
2018-12-20 00:00:02,21.520     ,11.4            ,85.9         ,                   ,                ,0                 ,3.6         ,99.0   ,0          ,0      ,        ,3.4         ,1013.7     ,2          ,23.44
2018-12-21 00:00:01,21.430     ,11.7            ,87.4         ,                   ,                ,0                 ,4.5         ,99.0   ,0          ,1      ,        ,4.3         ,1011.3     ,1          ,23.43
2018-12-22 00:00:01,21.360     ,11.2            ,85.5         ,                   ,                ,0                 ,2.8         ,99.0   ,1          ,3      ,270.0   ,2.7         ,996.5      ,7          ,23.45
2018-12-23 00:00:01,21.280     ,12.2            ,75.3         ,                   ,                ,0                 ,0.6         ,99.0   ,0          ,0      ,        ,0.4         ,1013.6     ,2          ,23.43
2018-12-24 00:00:01,21.870     ,13.5            ,68.9         ,                   ,                ,0                 ,-1.4        ,92.0   ,0          ,0      ,        ,-2.6        ,1015.5     ,0          ,23.46
2018-12-25 00:00:01,21.690     ,18.4            ,80.1         ,                   ,                ,0                 ,1.5         ,99.0   ,0          ,0      ,        ,1.3         ,1023.7     ,0          ,23.43
2018-12-26 00:00:01,20.560     ,29.2            ,64.3         ,                   ,                ,0                 ,5.8         ,90.0   ,1          ,3      ,180.0   ,4.3         ,1020.2     ,3          ,23.37
2018-12-27 00:00:01,20.360     ,29.3            ,57.9         ,                   ,                ,0                 ,8.2         ,99.0   ,1          ,2      ,135.0   ,8.1         ,1019.9     ,0          ,23.34
2018-12-28 00:00:01,20.270     ,27.0            ,59.4         ,                   ,                ,0                 ,7.5         ,98.0   ,1          ,3      ,180.0   ,7.2         ,1017.1     ,1          ,23.39
2018-12-29 00:00:01,20.130     ,28.0            ,50.2         ,                   ,                ,0                 ,5.7         ,99.0   ,0          ,0      ,        ,5.6         ,1022.2     ,0          ,23.35
2018-12-30 00:00:01,20.210     ,26.6            ,58.1         ,                   ,                ,0                 ,7.7         ,99.0   ,0          ,0      ,        ,7.6         ,1010.4     ,4          ,23.36
2018-12-31 00:00:01,19.990     ,21.5            ,59.7         ,                   ,                ,0                 ,2.3         ,99.0   ,0          ,0      ,        ,2.2         ,1026.0     ,1          ,23.44
2019-01-01 00:00:01,19.920     ,20.0            ,75.0         ,                   ,                ,0                 ,7.6         ,94.0   ,0          ,1      ,202.0   ,6.7         ,1016.3     ,0          ,23.40
2019-01-02 00:00:01,19.600     ,15.8            ,62.0         ,                   ,                ,0                 ,5.8         ,52.0   ,3          ,6      ,180.0   ,-3.3        ,1010.1     ,1          ,23.39
2019-01-03 00:00:01,19.440     ,15.2            ,63.7         ,                   ,                ,0                 ,-0.9        ,74.0   ,0          ,0      ,        ,-4.9        ,1031.3     ,0          ,23.38
2019-01-04 00:00:01,19.390     ,17.0            ,65.6         ,                   ,                ,0                 ,0.8         ,93.0   ,0          ,1      ,135.0   ,-0.2        ,1030.4     ,0          ,23.42
2019-01-05 00:00:01,19.370     ,18.5            ,72.0         ,                   ,                ,0                 ,6.4         ,97.0   ,1          ,1      ,180.0   ,5.9         ,1016.7     ,0          ,23.31
2019-01-06 00:00:01,19.270     ,18.6            ,61.2         ,                   ,                ,0                 ,-1.2        ,98.0   ,0          ,0      ,        ,-1.5        ,1025.7     ,0          ,23.47
2019-01-07 00:00:01,19.170     ,18.1            ,70.0         ,                   ,                ,0                 ,3.3         ,99.0   ,0          ,0      ,        ,3.2         ,1025.9     ,0          ,23.42
2019-01-08 00:00:01,19.310     ,18.7            ,71.0         ,                   ,                ,0                 ,6.5         ,99.0   ,1          ,1      ,135.0   ,6.3         ,1002.4     ,2          ,23.36
2019-01-09 00:00:01,19.240     ,16.3            ,71.4         ,                   ,                ,0                 ,1.9         ,97.0   ,2          ,4      ,135.0   ,1.5         ,1000.8     ,4          ,23.46
2019-01-10 00:00:01,18.980     ,13.7            ,76.5         ,                   ,                ,0                 ,-0.4        ,80.0   ,0          ,0      ,        ,-3.4        ,1021.7     ,0          ,23.50
2019-01-11 00:00:01,18.950     ,13.9            ,83.2         ,                   ,                ,0                 ,1.9         ,97.0   ,0          ,1      ,90.0    ,1.5         ,1017.4     ,0          ,23.47
2019-01-12 00:00:01,18.900     ,14.9            ,79.4         ,                   ,                ,0                 ,0.6         ,97.0   ,0          ,0      ,        ,0.2         ,1011.5     ,1          ,23.47
2019-01-13 00:00:01,19.000     ,14.6            ,85.8         ,                   ,                ,0                 ,4.9         ,99.0   ,0          ,1      ,45.0    ,4.8         ,995.9      ,2          ,23.41
2019-01-14 00:00:01,18.870     ,12.0            ,78.6         ,                   ,                ,0                 ,4.0         ,85.0   ,2          ,4      ,248.0   ,1.7         ,983.2      ,4          ,23.45
2019-01-19 00:00:01,19.620     ,6.7             ,61.8         ,                   ,                ,0                 ,-4.3        ,96.0   ,0          ,0      ,        ,-4.8        ,1010.7     ,0          ,23.49
2019-01-20 00:00:01,19.570     ,6.7             ,69.7         ,                   ,                ,0                 ,-0.5        ,99.0   ,0          ,0      ,        ,-0.6        ,1017.4     ,1          ,23.48
2019-01-21 00:00:01,19.490     ,6.9             ,68.4         ,                   ,                ,0                 ,-0.1        ,99.0   ,0          ,0      ,        ,-0.2        ,1019.8     ,0          ,23.44
2019-01-22 00:00:01,20.630     ,7.1             ,71.2         ,                   ,                ,0                 ,0.7         ,99.0   ,0          ,1      ,        ,0.6         ,1012.8     ,0          ,23.45
2019-01-23 00:00:01,20.410     ,6.4             ,66.0         ,                   ,                ,0                 ,-0.2        ,94.0   ,0          ,1      ,270.0   ,-1.1        ,1006.1     ,1          ,23.49
2019-01-24 00:00:01,20.320     ,4.8             ,61.1         ,                   ,                ,0                 ,-1.1        ,87.0   ,1          ,2      ,270.0   ,-3.0        ,1009.8     ,0          ,23.52
2019-01-25 00:00:02,20.210     ,4.7             ,59.6         ,                   ,                ,0                 ,-1.6        ,80.0   ,1          ,1      ,315.0   ,-4.6        ,1015.2     ,0          ,23.50
2019-01-26 00:00:01,20.150     ,4.2             ,58.4         ,                   ,                ,0                 ,-2.6        ,81.0   ,0          ,0      ,        ,-5.4        ,1005.7     ,0          ,23.49
2019-01-27 00:00:01,20.830     ,4.8             ,74.1         ,                   ,                ,0                 ,0.5         ,99.0   ,0          ,1      ,270.0   ,0.4         ,995.6      ,0          ,23.48
2019-01-28 00:00:01,20.360     ,6.4             ,79.9         ,                   ,                ,0                 ,3.0         ,99.0   ,0          ,0      ,        ,2.8         ,983.3      ,5          ,23.46
2019-01-29 00:00:01,18.520     ,6.3             ,75.3         ,                   ,                ,0                 ,1.0         ,99.0   ,0          ,0      ,        ,0.8         ,993.7      ,1          ,23.46
2019-01-30 00:00:01,18.380     ,5.8             ,68.7         ,                   ,                ,0                 ,-0.1        ,98.0   ,0          ,0      ,        ,-0.4        ,1000.7     ,0          ,23.49
2019-01-31 00:00:01,18.310     ,5.6             ,72.3         ,                   ,                ,0                 ,1.4         ,91.0   ,1          ,1      ,270.0   ,0.1         ,1001.7     ,0          ,23.45
2019-02-01 00:00:01,18.230     ,6.0             ,70.4         ,                   ,                ,0                 ,1.4         ,91.0   ,0          ,0      ,        ,0.1         ,1002.1     ,0          ,23.42
2019-02-02 00:00:01,18.170     ,6.2             ,68.6         ,                   ,                ,0                 ,1.7         ,91.0   ,1          ,1      ,315.0   ,0.4         ,998.2      ,0          ,23.47
2019-02-03 00:00:01,18.270     ,6.5             ,72.7         ,                   ,                ,0                 ,1.3         ,98.0   ,1          ,2      ,315.0   ,1.0         ,1002.6     ,1          ,23.45
2019-02-04 00:00:01,18.160     ,6.9             ,63.7         ,                   ,                ,0                 ,-2.0        ,95.0   ,0          ,0      ,        ,-2.7        ,1019.6     ,0          ,23.33
2019-02-05 00:00:01,18.240     ,6.1             ,74.3         ,                   ,                ,0                 ,1.6         ,98.0   ,0          ,1      ,225.0   ,1.3         ,1016.4     ,1          ,23.42
2019-02-06 00:00:01,18.090     ,7.3             ,77.2         ,                   ,                ,0                 ,4.1         ,89.0   ,1          ,1      ,315.0   ,2.4         ,1021.1     ,1          ,23.31
2019-02-07 00:00:01,18.240     ,7.7             ,79.7         ,                   ,                ,0                 ,4.4         ,99.0   ,0          ,0      ,        ,4.3         ,1014.0     ,4          ,23.41
2019-02-08 00:00:01,18.200     ,8.0             ,81.4         ,                   ,                ,0                 ,5.2         ,99.0   ,1          ,1      ,180.0   ,5.1         ,1000.5     ,4          ,23.40
2019-02-09 00:00:01,18.240     ,8.4             ,84.7         ,                   ,                ,0                 ,5.3         ,99.0   ,0          ,1      ,270.0   ,5.2         ,999.8      ,1          ,23.42
2019-02-10 00:00:01,18.150     ,7.8             ,84.1         ,                   ,                ,0                 ,6.4         ,92.0   ,1          ,2      ,135.0   ,5.2         ,994.8      ,7          ,23.40
2019-02-11 00:00:01,18.180     ,8.5             ,76.9         ,                   ,                ,0                 ,3.8         ,99.0   ,0          ,1      ,225.0   ,3.7         ,987.5      ,4          ,23.43
2019-02-12 00:00:01,17.980     ,5.9             ,68.2         ,                   ,                ,0                 ,2.1         ,83.0   ,1          ,2      ,135.0   ,-0.5        ,1015.4     ,1          ,23.44
2019-02-13 00:00:01,18.040     ,7.3             ,72.6         ,                   ,                ,0                 ,3.6         ,93.0   ,0          ,1      ,135.0   ,2.6         ,1023.7     ,0          ,23.46
2019-02-14 00:00:01,17.940     ,8.9             ,86.9         ,                   ,                ,0                 ,7.2         ,99.0   ,0          ,1      ,        ,7.1         ,1028.5     ,0          ,23.41
2019-02-15 00:00:01,17.910     ,9.5             ,82.7         ,                   ,                ,0                 ,6.0         ,96.0   ,0          ,1      ,180.0   ,5.4         ,1031.0     ,0          ,23.41
2019-02-16 00:00:02,17.870     ,14.8            ,67.4         ,                   ,                ,0                 ,2.0         ,91.0   ,0          ,0      ,        ,0.7         ,1025.6     ,0          ,23.46
2019-02-17 00:00:01,17.810     ,14.7            ,78.5         ,                   ,                ,4                 ,7.3         ,91.0   ,0          ,1      ,90.0    ,5.9         ,1020.4     ,0          ,23.39
2019-02-18 00:00:01,17.820     ,12.5            ,78.3         ,                   ,                ,4                 ,5.9         ,94.0   ,0          ,1      ,        ,5.0         ,1020.8     ,0          ,23.42
2019-02-19 00:00:01,17.810     ,13.8            ,80.3         ,                   ,                ,4                 ,3.7         ,96.0   ,0          ,0      ,        ,3.1         ,1011.2     ,0          ,23.42
2019-02-20 00:00:01,17.780     ,11.1            ,82.6         ,                   ,                ,4                 ,5.6         ,84.0   ,1          ,2      ,270.0   ,3.1         ,1008.9     ,2          ,23.42
2019-02-21 00:00:01,17.940     ,12.5            ,85.8         ,                   ,                ,0                 ,6.5         ,98.0   ,0          ,0      ,        ,6.2         ,1017.6     ,1          ,23.40
2019-02-22 00:00:01,17.930     ,11.6            ,78.1         ,                   ,                ,0                 ,2.8         ,99.0   ,1          ,3      ,315.0   ,2.7         ,1027.0     ,5          ,23.41
2019-02-23 00:00:01,17.560     ,8.3             ,62.2         ,                   ,                ,0                 ,1.2         ,73.0   ,0          ,1      ,        ,-3.1        ,1044.6     ,0          ,23.44
2019-02-24 00:00:01,17.480     ,8.7             ,64.8         ,                   ,                ,0                 ,1.3         ,78.0   ,0          ,0      ,        ,-2.1        ,1038.0     ,0          ,23.41
2019-02-25 00:00:01,17.480     ,13.7            ,77.3         ,                   ,                ,0                 ,5.1         ,98.0   ,0          ,1      ,        ,4.8         ,1036.0     ,0          ,23.37
2019-02-26 00:00:01,17.480     ,12.0            ,83.0         ,                   ,                ,0                 ,6.7         ,94.0   ,0          ,1      ,135.0   ,5.8         ,1031.5     ,0          ,23.38
2019-02-27 00:00:01,17.450     ,15.8            ,75.9         ,                   ,                ,0                 ,5.5         ,96.0   ,0          ,0      ,        ,4.9         ,1028.9     ,0          ,23.38
2019-02-28 00:00:01,17.360     ,16.1            ,70.1         ,                   ,                ,0                 ,7.1         ,79.0   ,0          ,1      ,180.0   ,3.7         ,1009.9     ,0          ,23.40
2019-03-01 00:00:02,17.300     ,13.9            ,52.5         ,                   ,                ,0                 ,0.0         ,89.0   ,0          ,0      ,        ,-1.6        ,1009.5     ,0          ,23.49
2019-03-02 00:00:01,17.290     ,11.5            ,60.0         ,                   ,                ,0                 ,0.8         ,94.0   ,0          ,0      ,        ,-0.1        ,1014.9     ,0          ,23.48
2019-03-03 00:00:01,17.300     ,12.7            ,75.6         ,                   ,                ,0                 ,4.4         ,83.0   ,0          ,1      ,        ,1.8         ,1005.1     ,0          ,23.40
2019-03-04 00:00:01,17.490     ,14.0            ,72.9         ,                   ,                ,0                 ,6.2         ,93.0   ,0          ,0      ,        ,5.2         ,992.8      ,3          ,23.42
2019-03-05 00:00:01,17.510     ,12.6            ,77.7         ,                   ,                ,0                 ,5.6         ,99.0   ,1          ,2      ,135.0   ,5.4         ,978.2      ,11         ,23.39
2019-03-06 00:00:01,17.490     ,11.7            ,74.2         ,                   ,                ,0                 ,3.6         ,99.0   ,0          ,0      ,        ,3.4         ,1005.2     ,16         ,23.40
2019-03-07 00:00:01,17.500     ,13.3            ,77.8         ,                   ,                ,0                 ,5.9         ,99.0   ,0          ,1      ,315.0   ,5.8         ,994.9      ,5          ,23.41
2019-03-08 00:00:01,17.370     ,12.8            ,77.5         ,                   ,                ,0                 ,6.1         ,92.0   ,0          ,1      ,180.0   ,4.9         ,989.4      ,3          ,23.41
2019-03-09 00:00:01,17.150     ,10.7            ,66.1         ,                   ,                ,0                 ,4.2         ,81.0   ,1          ,2      ,135.0   ,1.2         ,1004.8     ,2          ,23.43
2019-03-10 00:00:01,17.130     ,9.9             ,69.4         ,                   ,                ,0                 ,4.2         ,81.0   ,1          ,2      ,135.0   ,1.2         ,993.7      ,2          ,23.41
2019-03-11 00:00:01,17.230     ,9.6             ,66.6         ,                   ,                ,0                 ,-0.4        ,86.0   ,0          ,1      ,180.0   ,-2.4        ,1000.8     ,5          ,23.48
2019-03-12 00:00:01,17.060     ,9.2             ,54.8         ,                   ,                ,0                 ,-1.8        ,81.0   ,0          ,0      ,        ,-4.6        ,1015.0     ,0          ,23.49
2019-03-13 00:00:01,17.340     ,10.1            ,78.1         ,                   ,                ,0                 ,3.4         ,99.0   ,1          ,4      ,225.0   ,3.3         ,994.9      ,7          ,23.41
2019-03-14 00:00:02,17.280     ,11.0            ,84.5         ,                   ,                ,0                 ,5.0         ,99.0   ,0          ,1      ,        ,4.8         ,989.3      ,7          ,23.41
2019-03-15 00:00:01,17.280     ,11.5            ,81.2         ,                   ,                ,0                 ,4.5         ,99.0   ,0          ,0      ,        ,4.3         ,988.1      ,5          ,23.43
2019-03-16 00:00:01,17.260     ,9.9             ,79.0         ,                   ,                ,0                 ,3.8         ,99.0   ,1          ,2      ,225.0   ,3.7         ,989.7      ,7          ,23.43
2019-03-17 00:00:01,17.280     ,11.4            ,80.9         ,                   ,                ,0                 ,6.6         ,99.0   ,0          ,0      ,        ,6.4         ,991.1      ,7          ,23.40
2019-03-18 00:00:01,16.990     ,10.2            ,78.2         ,                   ,                ,0                 ,5.3         ,83.0   ,1          ,3      ,180.0   ,2.7         ,992.0      ,2          ,23.36
2019-03-19 00:00:01,16.930     ,9.7             ,73.4         ,                   ,                ,0                 ,3.3         ,80.0   ,0          ,1      ,135.0   ,0.2         ,1012.8     ,0          ,23.43
2019-03-20 00:00:01,16.790     ,12.4            ,63.8         ,                   ,                ,4                 ,0.9         ,80.0   ,0          ,0      ,        ,-2.2        ,1026.8     ,0          ,23.48
2019-03-21 00:00:01,16.870     ,13.2            ,88.7         ,                   ,                ,0                 ,6.8         ,99.0   ,0          ,1      ,135.0   ,6.7         ,1029.0     ,0          ,23.39
2019-03-22 00:00:01,16.840     ,17.3            ,85.3         ,                   ,                ,4                 ,9.4         ,95.0   ,1          ,2      ,270.0   ,8.7         ,1029.6     ,0          ,23.32
2019-03-23 00:00:01,16.820     ,15.2            ,83.1         ,                   ,                ,0                 ,7.4         ,99.0   ,0          ,1      ,        ,7.3         ,1025.6     ,0          ,23.35
2019-03-24 00:00:01,16.680     ,18.3            ,61.8         ,                   ,                ,0                 ,4.9         ,78.0   ,0          ,1      ,176.0   ,1.4         ,1027.2     ,0          ,23.42
2019-03-25 00:00:01,16.630     ,14.7            ,69.9         ,                   ,                ,0                 ,5.0         ,84.0   ,0          ,1      ,90.0    ,2.5         ,1012.1     ,0          ,23.42
2019-03-26 00:00:01,16.640     ,13.8            ,67.9         ,                   ,                ,0                 ,1.8         ,93.0   ,0          ,0      ,        ,0.8         ,1019.5     ,2          ,23.45
2019-03-27 00:00:02,16.550     ,12.4            ,58.8         ,                   ,                ,0                 ,1.2         ,80.0   ,0          ,0      ,        ,-1.9        ,1024.0     ,0          ,23.46
2019-03-28 00:00:01,16.600     ,15.4            ,79.1         ,                   ,                ,0                 ,7.7         ,96.0   ,0          ,1      ,180.0   ,7.1         ,1026.5     ,0          ,23.37
2019-03-29 00:00:01,16.550     ,21.2            ,66.8         ,                   ,                ,0                 ,7.8         ,93.0   ,0          ,1      ,135.0   ,6.7         ,1030.7     ,0          ,23.34
2019-03-30 00:00:01,16.510     ,21.9            ,57.2         ,                   ,                ,0                 ,7.2         ,82.0   ,0          ,1      ,135.0   ,4.3         ,1023.6     ,0          ,23.39
2019-03-31 00:00:01,16.520     ,22.4            ,68.3         ,                   ,                ,0                 ,8.2         ,84.0   ,0          ,1      ,135.0   ,5.7         ,1015.3     ,0          ,23.38
2019-04-01 00:00:01,16.410     ,18.7            ,41.6         ,                   ,                ,0                 ,0.6         ,71.0   ,0          ,0      ,        ,-4.1        ,1026.9     ,0          ,23.43
2019-04-02 00:00:01,16.400     ,18.5            ,50.9         ,                   ,                ,0                 ,3.6         ,75.0   ,0          ,1      ,        ,-0.4        ,1024.3     ,0          ,23.46
2019-04-03 00:00:01,16.390     ,18.7            ,53.0         ,                   ,                ,0                 ,7.1         ,66.0   ,1          ,2      ,270.0   ,1.2         ,1008.2     ,0          ,23.36
